,pretty_formula,task_id,spacegroup.number,final_energy_per_atom,density,formation_energy_per_atom,volume,band_gap,min_abc,max_abc,Dimension,Dim,is_uv
2380,TlClO4,mp-30530,216,-4.243771656666667,4.276229672620256,-0.8107440180433331,117.98432248338251,4.6461000000000015,5.505284496731481,5.505284496731481,0.0,1.0,1
2381,Tl2ZnI4,mp-30532,4,-2.3814974692857143,5.412390637229144,-0.6559117507142856,602.4348714444586,3.0119,7.95845,9.612943593270481,1.0,1.0,1
2382,TlBF4,mp-30548,62,-5.404401059583333,4.815191537465884,-2.9505268452377766,401.6695088150811,5.8882,5.783311,9.300406,0.0,1.0,1
2383,Hf2Cu,mp-30581,139,-8.16231314,12.404239886769615,-0.1577850166666662,56.295255323612345,0.0,6.029183938969022,6.029183938969022,2.0,1.0,-1
2384,Zr3Co,mp-30619,63,-8.3985672875,6.915075692701918,-0.2107123662500019,159.73908156479197,0.0,5.640531852090014,9.054345,1.0,1.0,-1
2385,TlGeS2,mp-3075,62,-4.2064164975,4.992839790237572,-0.7237513553125003,907.6972723333536,1.7633,6.743376,14.531274,1.0,1.0,-1
2386,Li5Sn2,mp-30766,166,-2.905859408571428,3.555816317286529,-0.3967511166666665,127.08029694946491,0.0,7.138199145698586,7.138199611875813,2.0,1.0,-1
2387,Li7Sn3,mp-30768,11,-2.9327815235,3.6537812760008177,-0.3936639603333333,367.8645976054325,0.0,4.743201999999998,9.461568104327792,2.0,1.0,-1
2388,Li13Sn5,mp-30769,164,-2.8853290338888886,3.484085279607199,-0.392892559351852,325.89569239963026,0.0,4.692528471143995,17.08969,2.0,1.0,-1
2389,TiPt8,mp-30852,139,-6.708306157777778,19.082725895430066,-0.4346668581481481,139.97171390956044,0.0,6.2772916593882275,6.2772916593882275,1.0,1.0,-1
2390,Hg3SO6,mp-30890,144,-4.250973819333334,7.71350563852146,-1.265171441895833,471.3473776485137,0.5752,7.176333523649664,10.568302000000001,2.0,1.0,-1
2391,Hg4As2O7,mp-30929,62,-4.2679323355769245,7.308125985337499,-1.1715772162500002,967.2214286847952,1.1358,7.539447,12.485596000000001,1.0,1.0,-1
2392,AlI3,mp-30930,14,-2.75032973625,3.204476225941659,-0.6709263174999998,845.0596499049881,3.2679,6.74074,12.944380744005485,0.0,1.0,1
2393,As(S8I)3,mp-30934,160,-3.899739545,2.0419001145175737,-0.5932069358928577,996.3681199895772,2.5848,15.1556900204091,15.15569100951382,0.0,1.0,-1
2394,HgClO3,mp-30937,14,-3.450446762,4.831028274839968,-0.5915412124020001,781.0536097755594,3.0919,6.499923,15.497494852772979,0.0,1.0,1
2395,PAuS4,mp-30938,2,-4.3758120225,2.9647055421970117,-0.6126242110119046,399.0174111679421,1.4047,6.405755999999999,8.659108616182614,1.0,1.0,-1
2396,MgPSe3,mp-30943,148,-4.105179354,3.592766365398296,-0.6049192851205355,270.0654529739835,2.2957,8.35469115240342,8.35469126420516,2.0,1.0,-1
2397,Ga2PdBr8,mp-30945,12,-2.92486943,3.257315863365273,-0.7129162359090906,451.2119390383821,1.6181,7.762540265898785,7.9915806588666785,0.0,1.0,-1
2398,Ga2PdI8,mp-30946,12,-2.5668324381818186,3.8520539418603854,-0.4369984622727272,543.6343236737353,1.4331,8.099230662398742,8.629537712817992,0.0,1.0,-1
2399,GaCl3,mp-30952,12,-3.250781085,2.08457796513668,-1.55336897682,280.5278044910064,4.2785,7.285754914472076,7.445987188341451,0.0,1.0,1
2400,GaBr3,mp-30953,14,-2.821770058125,3.0904309456897403,-0.8370512775000001,665.057935418378,3.3614,6.236905999999999,11.803040907382176,0.0,1.0,1
2401,GaI3,mp-30954,14,-2.399875503125,3.645220843495403,-0.4998421662500001,820.7648183058546,2.3854,6.693523,12.711648366309069,0.0,1.0,-1
2402,CuTe2Cl,mp-30971,14,-3.3282543575,4.987957536594158,-0.4183394808150003,471.6650232369519,0.6017999999999999,5.162165,12.411599583825009,2.0,1.0,-1
2403,B5H6Br,mp-30977,14,-4.753374307291667,1.55598740647625,-0.2140155270877777,1195.312992049982,3.015,7.5914850000000005,13.778008382837667,0.0,1.0,1
2404,GaPS4,mp-30979,14,-4.58026437,2.343968520386957,-0.8580408980952381,648.7999212557239,2.3828,8.206917,12.083895877720401,2.0,1.0,-1
2405,S(IO3)2,mp-30984,15,-4.78004125,3.896519903781337,-1.2250403711805555,325.47536448124316,1.9691,8.025771442725366,10.51337679506965,2.0,1.0,-1
2406,Sn(NO3)4,mp-30989,14,-6.1531211432352935,2.3862020070219896,-1.0491537179129409,1020.8168895785852,3.6519999999999997,8.070139999999999,14.300385,0.0,1.0,1
2407,Ti(NO3)4,mp-30998,14,-6.662025261764708,1.9879800405226784,-1.3294742975207845,988.604007219845,2.83,8.01883,14.043377,0.0,1.0,-1
2408,CuCl2,mp-30999,12,-3.106160313333333,2.952622250343772,-0.9038574388400002,75.61509046966941,0.0,4.100698565843264,6.993124007052928,1.0,1.0,-1
2409,B10H13I,mp-31003,14,-4.775798797447917,1.4705299094304032,-0.17436100906152774,2241.418496651381,2.3907,12.319264,14.478973306748653,0.0,1.0,-1
2410,Sn(SO2)2,mp-31004,14,-5.664938022142858,2.9351263217265227,-1.6737646701785718,558.5905790448968,2.6914,7.4196490000000015,11.2323375424773,0.0,1.0,-1
2411,Ta3SBr7,mp-31015,8,-5.585080557272726,6.084557393628701,-0.9937343266477282,309.54498900138964,0.8622999999999998,7.164225272280738,9.272735529424422,2.0,1.0,-1
2412,AsI5F6,mp-31020,15,-3.196569553333333,3.8350169803247236,-1.463029363095,713.0841640872992,1.4406,8.90488892642783,10.756185748567658,0.0,1.0,-1
2413,CuTe2Br,mp-31036,14,-3.208892989375,5.224529778257015,-0.2032092218749999,506.8198877189172,0.7912999999999997,5.228464,12.775897526879001,2.0,1.0,-1
2414,CuTe2I,mp-31037,14,-3.09796644625,5.458839107636298,-0.12051115999999995,542.2544983591453,0.8797000000000006,5.232337,13.246577709212179,2.0,1.0,-1
2415,CuSe2Cl,mp-31038,14,-3.521073934375,4.0399382345288215,-0.4348537838618745,422.406494045385,0.8538000000000001,4.961405,12.059664524302821,2.0,1.0,-1
2416,NbCl4,mp-31040,12,-4.754591782,2.58531622603302,-1.731249992608,301.5174977160307,1.0799,7.409525637391505,8.738783353744445,1.0,1.0,-1
2417,Cl2O7,mp-31050,15,-4.0274426877777785,2.033645113268169,-0.4466248839188888,298.69084066823615,3.676,7.573421650982138,9.192184977915641,0.0,1.0,1
2418,As8S9,mp-31070,13,-4.512489710882353,2.860732679237929,-0.4813217084191183,1030.846836611786,1.722,9.640533,10.643444178907737,0.0,1.0,-1
2419,Tl2TeBr6,mp-31076,128,-2.592956645555556,5.181752903858785,-0.6276048533333333,651.0383671629519,2.2372,7.6259929999999985,11.194734,0.0,1.0,-1
2420,Zr3Fe,mp-31205,63,-8.63774837,6.8088045429079305,-0.10947217750000247,160.72596831370996,0.0,5.699146232399553,9.067651,1.0,1.0,-1
2421,AlSiTe3,mp-31220,162,-3.988123898,4.572881193538279,-0.2679653699999996,318.0031550345869,1.3430999999999995,6.912802741896372,7.6840910000000004,2.0,1.0,-1
2422,PPdSe,mp-3123,60,-5.079910935,5.525360281270464,-0.3835512186383928,520.1671648086946,0.8557000000000001,5.866509,14.985614000000002,2.0,1.0,-1
2423,Tl2Cr2O7,mp-31230,2,-6.0967137949999985,5.125296472147844,-1.5764356876136365,404.82708696978204,2.2977,7.5352380000000005,7.923640838129275,1.0,1.0,-1
2424,Ga(SbCl)4,mp-31251,33,-3.603929815555555,3.700874737707477,-0.8750959967266662,2507.5392401282274,2.0139,10.131574,18.301423,0.0,1.0,-1
2425,In5S5Cl,mp-31263,11,-3.879510206818182,4.632884222909605,-0.9361266648986372,551.8790578894861,1.3680000000000003,3.979718,15.321096230945615,2.0,1.0,-1
2426,AlBiBr6,mp-31268,2,-3.11535947125,3.8327743888053054,-0.93321329875,619.8780195418135,2.5722,8.135292,10.000047125937256,1.0,1.0,-1
2427,Sn4Ir,mp-31277,142,-5.1801477435,9.269841022007956,-0.20480417550000068,477.96902040465017,0.0,12.4614578896786,12.4614578896786,2.0,1.0,-1
2428,Zr(TeCl)6,mp-31304,57,-3.7559249015384615,4.1515833643353375,-1.068954742273846,1711.1700462301417,1.0223,11.381491,13.141082,2.0,1.0,-1
2429,Hf(TeCl)6,mp-31305,57,-3.8877278496153846,4.508945084312961,-1.0923355195815383,1704.1013723928365,1.0253,11.382572999999999,13.13631,2.0,1.0,-1
2430,Li2In,mp-31324,63,-2.475788806666667,3.818917214130725,-0.2859456522222222,111.92249838810172,0.0,4.73428,5.541817036775213,2.0,1.0,-1
2431,Bi2TeSe2,mp-31406,166,-3.88894257,6.978952707652787,-0.30590406893749955,167.38290112240983,0.9579999999999996,10.850194923915883,10.850195548662246,2.0,1.0,-1
2432,NbI5,mp-31487,14,-3.3652648020833333,4.605929278975797,-0.4117034495833334,1049.016388372185,0.5982999999999998,6.591403999999999,15.280479649527528,1.0,1.0,-1
2433,PNF2,mp-31489,14,-6.1253957875,1.8733336607126383,-2.0736812083328564,588.4141141863125,5.085,5.375166,14.796419,0.0,1.0,1
2434,Sb2Te4Pb,mp-31507,166,-3.708710208571429,6.668357078889525,-0.2024454557142857,239.33590970151954,0.3028999999999993,14.385909789248679,14.385909950698874,2.0,1.0,-1
2435,Co(ReO4)2,mp-31516,164,-7.897161749090909,4.737320856182404,-2.07091666590909,392.1245474817153,0.0,5.805558145071497,10.032263779334453,2.0,1.0,-1
2436,Mn(ReO4)2,mp-31907,164,-8.250273528863637,4.555970907268488,-2.2197976707377425,809.6415140667062,3.0833,5.961656027948022,14.442231446834311,2.0,1.0,1
2437,CuSe2O5,mp-3199,15,-5.18316561875,4.013258855342598,-1.1432459976171885,249.4686272070541,0.0,6.773597100907757,8.047023272627587,1.0,1.0,-1
2438,ZrGeTe,mp-3208,129,-6.22085743,7.1176451258794895,-0.7828476249999999,135.99648477773712,0.0,3.8239629999999996,9.300372,2.0,1.0,-1
2439,TlS,mp-322,140,-3.45348315875,7.075922473756631,-0.5361617353125001,221.95361288219848,0.8068,6.631465561491819,6.631465561491819,1.0,1.0,-1
2440,Re2NiO8,mp-32311,147,-7.677509160227273,4.8750359854592995,-1.998371451136363,761.7680872976473,3.9714,5.752372000000088,26.582640000000172,2.0,1.0,1
2441,Ni2SbTe2,mp-3250,194,-4.655408723,7.716517185087078,-0.2602334309999996,212.7597604357396,0.0,3.938334612636793,15.839216,2.0,1.0,-1
2442,W(ClO)2,mp-32539,26,-5.640010486,3.8234211193020937,-1.7187786138040004,249.07062428494282,1.8124,3.874579,8.322164,2.0,1.0,-1
2443,TlSb5S8,mp-3267,7,-4.276670270714286,4.590593725824713,-0.6487718339285712,1547.7598109615549,1.5463999999999998,8.564015,19.675966,2.0,1.0,-1
2444,HBr,mp-32684,19,-2.743746775,2.4359291597374693,-0.30541517430999976,220.62618165607984,4.9181,5.847569,6.2541720000000005,0.0,1.0,1
2445,CoO2,mp-32686,164,-5.7365442216666676,4.490466612939772,-1.1613279774999998,67.2518662832339,0.0,2.817453000262649,4.941065806592843,2.0,1.0,-1
2446,AuCl,mp-32780,141,-2.77633425125,6.755789083321633,-0.51246799288,228.5102565558944,2.0772,6.724642956992736,6.724642956992736,1.0,1.0,-1
2447,CuCl4,mp-32829,121,-2.266004838,2.7522483974235215,-0.4430827226079998,123.90051056367943,0.0,6.263859883061483,6.263859883061483,0.0,1.0,-1
2448,HfTe2,mp-32887,164,-6.237331176666667,6.750964479584526,-0.8227342733333339,106.6750076928378,0.0,4.018260659035946,7.628794,2.0,1.0,-1
2449,H2S,mp-33024,1,-3.7785659766666666,1.112065496925855,-0.4610782467883332,203.55863146747663,4.1036,5.4592849999999995,6.165207429435037,0.0,1.0,1
2450,ZnPS3,mp-3342,12,-4.221988603,2.8294605894668834,-0.8035887885892862,226.03806418074143,2.0946,6.010460420599074,7.49258834648381,2.0,1.0,-1
2451,BiTeBr,mp-33723,156,-3.3934604633333336,6.081527381617852,-0.5033732033333339,113.71955981319277,1.2970000000000002,4.357900773228895,6.914327,2.0,1.0,-1
2452,K2SbF5,mp-3379,63,-4.62027698875,3.2803970215406366,-2.93870826336875,298.6063554450978,4.7799,6.6346690000000015,7.725483003192098,2.0,1.0,1
2453,PbF4,mp-341,139,-4.1011324280000006,5.8078560490998665,-2.222162906952,80.96861449224046,2.0001,5.2444173108150896,5.2444173108150896,2.0,1.0,-1
2454,Tl(MoSe)3,mp-3411,176,-6.9698076464285705,7.237248555574808,-0.4860481460044639,334.56673296734436,0.3883000000000001,4.528686,9.236128449809476,1.0,1.0,-1
2455,Bi2Te3,mp-34202,166,-3.67610408,7.468816518765769,-0.2341097980000001,178.032836669765,0.3861000000000008,10.696680564869505,10.696680962397354,2.0,1.0,-1
2456,TiNbS4,mp-34289,12,-6.881226213333334,3.656197637352733,-1.5664334593055558,122.18716875297396,0.0,5.8820443697123705,7.000968040989188,2.0,1.0,-1
2457,SbPO4,mp-3439,11,-6.786311613333332,4.083765063315022,-2.3654867839285707,176.2544553756885,4.079,4.873392,6.8849,2.0,1.0,1
2458,NaAsO2,mp-3468,61,-5.4908139815625,3.0906948227850672,-1.874538591770833,558.3751838524648,3.7378,5.170685,15.903076,2.0,1.0,1
2459,Sb2Te2Se,mp-3525,166,-3.79851413,5.922186989628313,-0.1904109664687504,161.97735898469037,0.1307999999999998,10.683812054814515,10.683812683608787,2.0,1.0,-1
2460,Au(OF3)2,mp-3530,2,-3.3432381044444437,3.4467633726194453,-0.9653344066266664,165.22500179346437,0.0,5.509899,5.6319171476190935,0.0,1.0,-1
2461,Ge2Sb2Te5,mp-3534,164,-3.781222871111111,6.013807771165062,-0.09004922222222217,283.5211198070204,0.026499999999999524,4.264832125683847,17.999105,2.0,1.0,-1
2462,BrO2F,mp-36262,9,-3.5417968825,2.931426787457507,-0.6545949796724999,148.30086339428715,2.8995,5.4007575115304896,6.699002892456236,0.0,1.0,-1
2463,Sn(PS3)2,mp-36381,146,-4.672960352222223,2.7403623167805216,-0.7091733767658737,226.05039614913602,1.3748,7.800925538323897,7.800926140051898,2.0,1.0,-1
2464,P2S2O3,mp-3667,120,-6.084116750714286,1.7182105201339832,-1.7256099131632658,672.9316038086853,4.0083,9.915776410295967,9.915776410295967,0.0,1.0,1
2465,P2O3,mp-368,11,-6.6823996779999995,1.8943461776390609,-1.9696860521785715,385.5032877573806,3.8533,6.6611660000000015,8.487091,0.0,1.0,1
2466,VCl2O,mp-36862,15,-5.399793405,2.6896565854026293,-1.8609750319424998,170.2077238425129,1.6533,3.734687891262936,7.0069017878592375,2.0,1.0,-1
2467,BeTl2F4,mp-3733,62,-4.744575399642857,6.639357811104554,-2.7238726338942856,493.9805173341797,4.5802000000000005,5.912223,10.712263,0.0,1.0,1
2468,CrSiTe3,mp-3779,148,-5.0873989549999985,4.994812762430259,-0.185746099,307.77248980853926,0.0,8.564678766268003,8.564678991437566,2.0,1.0,-1
2469,TlGaTe2,mp-3785,140,-3.28849444125,6.757657625820657,-0.3694068556249999,260.1297189100374,0.5813999999999999,7.0380358012162745,7.0380358012162745,1.0,1.0,-1
2470,TlFeS2,mp-3849,12,-5.1470815225,5.837664363553149,-0.7026726240625001,184.52915247704757,0.0,6.504704662838582,6.844236682891233,2.0,1.0,-1
2471,Sn(BiTe2)2,mp-38605,166,-3.7359750171428567,7.114758679476173,-0.25556870357142863,244.3796124683357,0.4550000000000001,14.329265748894812,14.32926592072113,2.0,1.0,-1
2472,Te2Pt,mp-399,164,-4.51619602,9.645396398881404,-0.39702616333333296,77.52031561415436,0.0,4.092307404079024,5.345008,2.0,1.0,-1
2473,TlGaS2,mp-4016,15,-4.0517992484375,5.3853925887740335,-0.967867194375,834.3378212582214,1.9446000000000003,7.409098095293987,15.42691222848072,2.0,1.0,-1
2474,AsSClOF8,mp-41092,14,-4.225417763958333,2.7200037182012515,-2.14241561497125,758.0502503825551,3.9969,8.491977,12.346472721881865,0.0,1.0,1
2475,Tl2SO4,mp-4112,62,-5.374915033214287,6.427091232072147,-1.7779210758035715,521.7219288111168,3.9287,5.981184,10.936491,0.0,1.0,1
2476,Nb2CS2,mp-4384,166,-8.394158405999999,4.889648234296121,-1.1190843032499995,88.96017323087814,0.0,9.716859404661262,9.716859535440962,2.0,1.0,-1
2477,Hg3AsO4,mp-4445,14,-3.8806614471875,8.0845120440501,-1.0615587753125002,608.5430245422879,0.5785,5.2948379999999995,14.702154734291467,2.0,1.0,-1
2478,Tl2SeO4,mp-4449,62,-4.844053782857143,6.4266106540273205,-1.2437853096205356,570.2287799336392,3.2653000000000003,5.989996,11.681761,1.0,1.0,1
2479,TlNO2,mp-4453,152,-5.5758320700000015,5.846630846934112,-0.8744680437200003,213.34357946874138,1.6405999999999998,5.703384492302795,7.5732740000000005,0.0,1.0,-1
2480,CuSbS2,mp-4468,62,-4.36802289375,4.898485394324236,-0.5744759828125003,338.22554465211607,0.7368999999999994,3.8249089999999994,14.449885,2.0,1.0,-1
2481,Tl(CoSe)2,mp-4475,139,-4.938154008,7.8388173819244304,-0.22413170293750045,101.71694147140137,0.0,7.338303888046679,7.338303888046679,2.0,1.0,-1
2482,PdSe2O5,mp-4649,15,-5.268970239375,4.265618090629221,-1.0939662257421876,268.090123601056,1.0753,6.995281002363307,7.489242264625707,1.0,1.0,-1
2483,BNF8,mp-4674,113,-4.4159400355,2.2264899200854646,-1.8163135326066668,527.4517229610217,3.0599,5.281922,9.992988,0.0,1.0,1
2484,Ag2CO3,mp-4691,11,-5.7061117075,5.5859390356395116,-1.101296855347222,163.94229874688034,0.4754,3.357365,9.781725,2.0,1.0,-1
2485,Hg3(BO3)2,mp-4710,167,-5.2868933700000005,7.015138509683727,-1.6738190564393938,340.56990909299185,2.6816,7.097131364376807,7.0971316175667045,2.0,1.0,-1
2486,C,mp-48,194,-9.2202971575,1.7417339509645842,0.0064835425000016045,45.803175751767064,0.0,2.4677242827325747,8.685038,2.0,1.0,-1
2487,Te3As2,mp-484,12,-3.7645116169999997,5.742207915849347,-0.014883696999999784,308.060890556594,0.5811000000000002,7.7717849640756915,10.14114142350007,2.0,1.0,-1
2488,Te2SO7,mp-4906,31,-5.6671944095,4.305945444142485,-1.7192694086875,307.9408063861344,3.2922,4.770612,9.062786000000001,2.0,1.0,1
2489,TlAsS2,mp-4988,14,-4.088924071875,4.9368792705150515,-0.5972362921875001,924.1256057280373,1.8267,6.319629,13.035221537969349,2.0,1.0,-1
2490,TaSe2,mp-500,194,-7.093516928333332,7.856741170243508,-0.8103167332291659,143.2409038208091,0.0,3.4742215579920925,13.70318,2.0,1.0,-1
2491,TaSe2,mp-501,194,-7.083780080833333,7.840251759461715,-0.8005798857291658,287.0843286259746,0.0,3.4879600282463104,27.248077000000002,2.0,1.0,-1
2492,As4S5,mp-502,11,-4.496219476111111,2.761823928284377,-0.4960613700694441,553.1611866769994,2.0069,8.093877,8.477349,0.0,1.0,-1
2493,Tl2SiF6,mp-5033,225,-5.035937163333333,5.634976363465802,-2.961279298571112,162.32464231906297,5.1981,6.12303136555236,6.12303136555236,0.0,1.0,1
2494,Mo(PO3)5,mp-504210,11,-7.174152082142857,2.4872144362026347,-2.504339969362245,655.3453908293893,0.05220000000000002,5.334551,14.017657999999999,2.0,1.0,-1
2495,Be2TlF5,mp-504450,13,-5.3360350609375,4.266019238855963,-3.2181313885562504,494.1886464700344,4.8778,4.7084209999999995,12.829997196671908,2.0,1.0,1
2496,SnGeS3,mp-5045,14,-4.5920148975,3.41448477585509,-0.7817010353749992,559.3578384439235,1.6936999999999998,6.919302,10.640132000000001,2.0,1.0,-1
2497,Si(PbS2)2,mp-504564,14,-4.812965952142856,5.145829885681517,-0.9925991482142856,736.7093128929815,2.1705,6.699428999999999,16.979661613357788,2.0,1.0,-1
2498,OsOF5,mp-504576,62,-5.249269625357143,4.416533859366576,-2.024162398528571,453.01582181127725,0.7868000000000002,5.237895,9.694599,0.0,1.0,-1
2499,ZrBr,mp-504594,166,-6.0962828575,5.425263775225613,-1.0039692725000011,104.75609709034195,0.0,9.893889147476132,9.89388951699482,2.0,1.0,-1
2500,InTeCl,mp-504630,14,-3.2460015954166668,4.501929864760925,-0.86305638317,819.9428508861713,1.6633,7.3432850000000025,14.384641,2.0,1.0,-1
2501,AlTl2F5,mp-504676,63,-4.93594569375,5.689761734204137,-2.98949163636875,309.78968965557164,4.2677999999999985,6.43957834055344,7.517869,1.0,1.0,1
2502,MoF5,mp-504759,12,-5.033364612083333,3.174189307292952,-2.6304656622416664,399.5351769401384,1.0047,5.471636374924141,8.856999192415566,0.0,1.0,-1
2503,N2O5,mp-504769,194,-6.034199144285713,2.0109923489308703,-0.7294460415728565,178.37510808476787,0.6851,5.5366898329616605,6.718978,0.0,1.0,-1
2504,Cs(Zr3I7)2,mp-504805,64,-4.417913818095238,4.946876985756247,-0.917067019901478,1649.4440528505856,0.0,11.122390756136921,13.357809,2.0,1.0,-1
2505,Sb2Pb2S5,mp-504814,62,-4.404868729444444,5.826664168238933,-0.7328414011805554,932.7654721935228,1.0782999999999996,4.007036,20.458667000000002,2.0,1.0,-1
2506,MoPO5,mp-504818,85,-7.252004353571428,3.758934454158149,-2.4011106056887748,182.8089357721581,2.5038,4.631426,6.282628,2.0,1.0,-1
2507,SeCl,mp-504825,14,-2.865246998125,2.565799980818707,-0.4903657709268749,592.3680961796057,2.2181,5.2562120000000006,15.067789000000001,0.0,1.0,-1
2508,SiBr2,mp-504902,14,-3.555341605666668,2.5230788456101,-0.6556192390000002,2473.2044950007253,2.6702,11.061441,16.144963537313117,0.0,1.0,-1
2509,SbSe9Cl7,mp-504937,14,-3.1541329763235293,3.1753644747905763,-0.544182307141985,2260.314208312568,1.0831,12.543566,15.182458640431069,0.0,1.0,-1
2510,CsMnAs,mp-505016,129,-5.14882013,3.959072432964714,-0.2434110475287365,220.42118002607072,0.0,4.297237,11.936437,2.0,1.0,-1
2511,Ta3Te14Pd3,mp-505132,11,-5.0904914025,7.653378321816291,-0.3345318354999989,1149.2816838064232,0.0,3.7957400000000003,21.261016996242205,2.0,1.0,-1
2512,Ta4Co2PdSe12,mp-505133,12,-6.4235762431578936,7.136234635229869,-0.6983885772697369,441.0889698862764,0.0,7.216173769417765,19.486877158333296,2.0,1.0,-1
2513,Nb3SiTe6,mp-505137,62,-5.941112266749999,6.382215208956647,-0.4822087947500002,1116.0825773621796,0.0,6.418526,14.940604,2.0,1.0,-1
2514,NbTe4Ir,mp-505164,31,-5.65583196375,7.969474415290768,-0.4036754337499993,663.0287429490318,0.0,3.824614,13.61997,2.0,1.0,-1
2515,Ta3SiTe6,mp-505206,62,-6.372676748250001,7.96475586863241,-0.3868314992500004,1114.5897688388916,0.0,6.409516,15.025444,2.0,1.0,-1
2516,CdInBr3,mp-505222,62,-2.5071284615000002,4.9059799311838015,-0.7900578395000001,632.186664579506,2.2578,4.199104,15.681056,1.0,1.0,-1
2517,Ru(OF3)2,mp-505242,206,-4.617690494722222,2.6947311877405253,-1.5730636730155565,608.9683262088638,0.0,9.248519113873042,9.248519113873042,0.0,1.0,-1
2518,Te10Mo3I10,mp-505260,2,-3.683366142391304,4.6127601130264,-0.23945029282608704,2039.5955521111082,1.178,11.190864,18.14553302308516,0.0,1.0,-1
2519,PtF6,mp-505319,62,-3.5510553921428567,4.825305493788912,-1.4661684617342858,425.44883280773,0.0,5.062652,9.586922999999999,0.0,1.0,-1
2520,InSeI,mp-505357,88,-3.128634846458333,4.378034780350969,-0.5380989055729165,1946.0997315004192,1.4358,14.635270975048494,14.635270975048494,1.0,1.0,-1
